,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22014,2853,0021401216,"APR 14, 2015",PHX vs. LAC,L,25,3,6,0.5,2,3,0.667,1,2,0.5,2,2,4,1,1,1,0,3,9,2,1
1,22014,2853,0021401200,"APR 12, 2015",PHX @ SAS,L,20,2,7,0.286,0,0,0.0,1,2,0.5,4,2,6,1,1,0,0,2,5,-2,1
2,22014,2853,0021401182,"APR 10, 2015",PHX @ NOP,L,9,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,1,1,2,2,-8,1
3,22014,2853,0021401154,"APR 07, 2015",PHX @ ATL,L,15,0,5,0.0,0,0,0.0,1,2,0.5,2,1,3,1,0,0,1,1,1,-11,1
4,22014,2853,0021401126,"APR 02, 2015",PHX @ GSW,L,3,0,1,0.0,0,0,0.0,0,2,0.0,0,1,1,0,0,0,0,1,0,-9,1
5,22014,2853,0021401107,"MAR 30, 2015",PHX @ POR,L,11,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,6,1
6,22014,2853,0021401018,"MAR 19, 2015",PHX vs. NOP,W,6,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,-8,1
7,22014,2853,0021400988,"MAR 15, 2015",PHX vs. NYK,W,9,3,5,0.6,0,1,0.0,0,0,0.0,3,1,4,0,0,0,2,3,6,0,1
8,22014,2853,0021400959,"MAR 11, 2015",PHX vs. MIN,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,1
9,22014,2853,0021400944,"MAR 09, 2015",PHX vs. GSW,L,3,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,5,1
10,22014,2853,0021400924,"MAR 07, 2015",PHX @ CLE,L,13,0,2,0.0,0,0,0.0,1,2,0.5,0,2,2,0,1,0,0,4,1,-7,1
11,22014,2853,0021400887,"MAR 02, 2015",PHX @ MIA,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-4,1
12,22014,2853,0021400875,"FEB 28, 2015",PHX vs. SAS,L,7,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,2,0,-14,1
13,22014,2853,0021400855,"FEB 26, 2015",PHX vs. OKC,W,6,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,4,-2,1
